nid,sid,label
MLS000672379-01,24795809,medium
MLS000679515-01,24797638,low
MLS000663587-01,24798188,medium
MLS000718643-01,24803736,medium
MLS000708475-01,24804800,low
MLS000712037-01,24805062,medium
MLS000719186-01,24808517,medium
MLS000719210-01,24808560,low
MLS000719214-01,24808561,medium
MLS000719171-01,24808662,medium
MLS000719232-01,24809002,low
MLS000719207-01,24809085,medium
MLS000729876-01,24810453,medium
MLS000728926-01,24811064,medium
MLS000728968-01,24811108,low
MLS000729261-01,24814625,medium
MLS000721660-01,24817646,low
MLS000721576-01,24819070,medium
MLS000661007-01,24823667,medium
MLS000729310-01,24823820,medium
MLS000685218-01,24823887,medium
MLS000772363-01,24825247,medium
MLS001003635-01,24826137,medium
MLS001004506-01,24828787,medium
MLS000771340-01,24830517,medium
MLS001033080-01,24833691,medium
MLS001010728-01,24835226,medium
MLS000772645-01,24840091,low
MLS001006799-01,24840590,low
MLS001003182-01,24841149,medium
MLS000332243-01,26663773,medium
MLS000768242-01,26666289,medium
MLS000333823-01,26669485,medium
MLS000776695-01,26725750,medium
MLS000778017-01,26725766,low
MLS000860613-01,26726579,low
MLS000859202-01,26726958,low
MLS000859741-01,26728306,medium
MLS000830185-01,26728795,low
MLS000860515-01,26728916,low
MLS000858759-01,26729331,low
MLS000858941-01,26729829,low
MLS000861056-01,26731626,low
NA,47194369,medium
MLS001164512-01,47197871,low
MLS001203263-01,47201678,low
MLS001209031-01,47203312,low
MLS001173373-01,49647112,low
MLS001196961-01,49649413,low
MLS001212117-01,49665619,medium
MLS001195333-01,49666687,medium
MLS001173320-01,49667054,low
MLS001197641-01,49668529,low
MLS001197622-01,49668916,low
MLS001197662-01,49668922,low
MLS001197567-01,49669091,low
MLS001197575-01,49669217,low
MLS001197386-01,49670900,low
MLS001181881-01,49672390,low
MLS001181893-01,49672403,low
MLS001170822-01,49673221,low
MLS001172879-01,49675580,low
MLS001177486-01,49675885,low
MLS001194903-01,49679452,low
MLS001197297-01,49679878,low
MLS001229578-01,49729797,low
MLS001150012-01,49823091,medium
MLS001237456-01,51090498,medium
MLS001141496-01,56323024,medium
MLS000728998-01,24780996,medium
MLS000729259-01,24781540,low
MLS000729146-01,24781747,medium
MLS000729159-01,24781753,medium
MLS000729121-01,24782217,medium
MLS000719136-01,24782489,medium
MLS000706168-01,24783492,medium
MLS000718372-01,24783877,medium
MLS000715583-01,24787107,medium
MLS000715593-01,24787162,medium
MLS000719055-01,24787444,medium
MLS000715616-01,24789597,medium
MLS000715604-01,24789601,medium
MLS000624666-01,24792586,medium
MLS000672318-01,24795743,medium
MLS000672330-01,24795944,low
MLS000671910-01,24796742,low
MLS000708202-01,24797038,low
MLS000765069-01,24797552,low
MLS000709095-01,24804478,low
MLS000706351-01,24805838,medium
MLS000730573-01,24810248,low
MLS000689463-01,24811665,medium
MLS000624419-01,24816672,medium
MLS000687697-01,24816921,low
MLS000729434-01,24821554,low
MLS000720475-01,24821740,low
MLS000720745-01,24821928,low
MLS000721165-01,24824655,low
MLS000771031-01,24830024,low
MLS001010954-01,24832235,medium
MLS001010921-01,24832247,medium
MLS000333718-01,26662932,medium
MLS000762700-01,26663154,medium
MLS000768963-01,26663805,medium
MLS000767193-01,26663968,medium
MLS000770032-01,26666310,medium
MLS000332349-01,26666773,medium
MLS000780053-01,26667352,low
MLS000333761-01,26669448,low
MLS000768840-01,26671188,low
MLS000333208-01,26671670,low
MLS000333316-01,26725661,low
MLS000859089-01,26726697,low
MLS000861244-01,26727306,low
MLS000859254-01,26727912,low
MLS000851404-01,26728118,low
MLS000858756-01,26729730,low
MLS000858814-01,26730152,medium
MLS000859118-01,26730212,low
MLS000859153-01,26731425,low
NA,47195115,low
NA,47195792,medium
NA,47195973,medium
NA,47200206,medium
MLS001182347-01,49671309,medium
MLS001177408-01,49675061,medium
MLS001172983-01,49676938,low
MLS001172548-01,49677063,medium
MLS001221589-01,49680959,medium
MLS001217311-01,49680964,medium
MLS001221616-01,49681018,medium
MLS001222135-01,49681032,low
MLS001222098-01,49681042,medium
MLS001217323-01,49681045,medium
MLS001221559-01,49681049,medium
MLS001221669-01,49681051,medium
MLS001222065-01,49681058,medium
MLS001217328-01,49681087,medium
MLS001217349-01,49681092,medium
MLS001217845-01,49681096,low
MLS001217241-01,49681133,medium
MLS001217293-01,49681143,medium
MLS001193262-01,49725005,low
MLS001172700-01,49732106,medium
MLS001224341-01,49823543,medium
MLS001240132-01,49824467,low
MLS001240079-01,49827075,medium
MLS001129860-01,49827740,low
MLS001159759-01,56321511,medium
NCGC00023288-02,855873,medium
MLS000715949-01,24780684,medium
MLS000723731-01,24782973,medium
MLS000677432-01,24783887,medium
MLS000716029-01,24784549,medium
MLS000711211-01,24784667,medium
MLS000715956-01,24789362,medium
MLS000716019-01,24789727,medium
MLS000715678-01,24790179,medium
MLS000711215-01,24790192,medium
MLS000855886-01,24796637,medium
MLS000855925-01,24796675,medium
MLS000855915-01,24797067,medium
MLS000855910-01,24797072,medium
MLS000716056-01,24801721,medium
MLS000711345-01,24802479,medium
MLS000711342-01,24802592,low
MLS000677244-01,24802682,medium
MLS000711252-01,24802837,medium
MLS000715914-01,24803618,medium
MLS000715859-01,24804189,medium
MLS000716467-01,24804268,medium
MLS000689194-01,24805887,medium
MLS000706431-01,24808589,medium
MLS000716739-01,24809114,medium
MLS000716778-01,24809177,low
MLS000724177-01,24810607,low
MLS000711572-01,24810995,medium
MLS000711607-01,24811210,medium
MLS000711587-01,24811213,low
MLS000689773-01,24813943,medium
MLS000686272-01,24814478,medium
MLS000682854-01,24814924,medium
MLS000419474-01,24815103,medium
MLS000711863-01,24817129,low
MLS000706822-01,24817849,medium
MLS000724011-01,24822818,low
MLS000724251-01,24823194,low
MLS000419027-01,24824079,medium
MLS000777307-01,26658424,low
MLS000780346-01,26663159,low
MLS000775951-01,26663190,medium
MLS000333618-01,26663405,medium
MLS000763209-01,26669595,medium
MLS000858793-01,26729964,low
MLS000850015-01,26731306,medium
NA,47194439,medium
MLS001181025-01,47195547,medium
MLS000974917-01,47196479,medium
MLS001001025-01,47198614,medium
NA,47199252,low
MLS001164348-01,47199830,medium
MLS001207401-01,49642301,low
MLS001212958-01,49643016,low
MLS001210521-01,49643469,medium
MLS001163882-01,49645992,medium
MLS001163895-01,49646785,low
MLS001214891-01,49647668,low
MLS001214459-01,49648730,low
MLS001208377-01,49665449,medium
MLS001216494-01,49667314,low
MLS001201332-01,49670426,low
MLS001197422-01,49670901,low
MLS001181695-01,49672270,medium
MLS001194591-01,49673436,low
MLS001174800-01,49673437,medium
MLS001172570-01,49677364,medium
MLS001167849-01,49677555,medium
MLS001167854-01,49677729,medium
MLS001171973-01,49677759,medium
MLS001196514-01,49679866,medium
MLS000924659-01,49715079,medium
MLS001096344-01,49719627,medium
MLS001176373-01,49724852,medium
MLS000924610-01,49730596,medium
MLS000912305-01,49734840,low
MLS001147925-01,49822018,medium
MLS001157677-01,49822336,medium
MLS001149225-01,49822389,low
MLS001150154-01,49826619,medium
MLS000677433-01,24780191,low
MLS000681422-01,24780776,medium
MLS000693470-01,24784700,medium
MLS000704509-01,24788158,medium
MLS000715601-01,24789603,medium
MLS000679663-01,24793966,medium
MLS000733527-01,24798992,medium
MLS000703279-01,24802153,low
MLS000856623-01,24802201,medium
MLS000687488-01,24805725,medium
MLS000856829-01,24806766,medium
MLS000707897-01,24808191,low
MLS000710533-01,24809044,medium
MLS000716677-01,24809388,medium
MLS000710659-01,24809610,low
MLS000710972-01,24811268,medium
MLS000682964-01,24812857,medium
MLS000660739-01,24812898,low
MLS000675278-01,24814562,low
MLS000674655-01,24814571,low
MLS000678536-01,24815800,medium
MLS000419179-01,24816838,medium
MLS000720567-01,24818847,low
MLS000720760-01,24820389,medium
MLS000420199-01,24824022,low
MLS000517354-01,24825053,medium
MLS001007694-01,24831733,medium
MLS000777254-01,26659017,low
MLS000768830-01,26661262,low
MLS000780295-01,26662946,low
MLS000767277-01,26665420,medium
MLS000762741-01,26665773,low
MLS000768346-01,26667015,low
MLS000778155-01,26667217,medium
MLS000776683-01,26669384,low
MLS000770953-01,26669631,low
MLS000778887-01,26670912,medium
MLS000776961-01,26670986,low
MLS001044380-01,26670995,low
MLS000778077-01,26725867,low
MLS000850469-01,26726865,medium
MLS000833614-01,26728400,medium
MLS000859319-01,26729139,low
MLS001111283-01,26729362,medium
NA,47194438,medium
MLS000974514-01,47198077,medium
MLS001001272-01,47198475,low
MLS001211222-01,47201642,low
MLS001001610-01,47202311,low
MLS001209317-01,47203174,low
MLS001206118-01,47203886,low
MLS001205621-01,47204689,medium
MLS001202445-01,49641199,medium
MLS001211104-01,49641511,medium
MLS001206870-01,49641775,low
MLS001214210-01,49648700,medium
MLS001194360-01,49649061,low
MLS001165908-01,49666673,medium
MLS001198456-01,49670061,low
MLS001175814-01,49672334,medium
MLS001194619-01,49673025,low
MLS001194685-01,49673148,medium
MLS001179897-01,49673657,medium
MLS001172059-01,49673829,medium
MLS001171460-01,49673993,medium
MLS000999811-01,49678624,medium
MLS001194630-01,49679153,low
MLS001182123-01,49680057,low
MLS001179730-01,49680105,medium
MLS001177299-01,49680584,medium
MLS001176166-01,49680930,medium
MLS001031195-01,49717485,low
MLS001097127-01,49720134,low
MLS001162075-01,49724688,medium
MLS001220973-01,49728697,low
MLS001094881-01,49735546,medium
MLS001147755-01,49822005,low
MLS001157959-01,49822479,medium
MLS001034436-01,49825630,medium
MLS001098133-01,50086550,low
NCGC00021472-01,855562,medium
MLS000069829-01,11533005,medium
MLS000664063-01,24782137,medium
MLS000664073-01,24782139,low
MLS000862724-01,24782816,medium
MLS000664086-01,24785744,medium
MLS000703699-01,24786862,medium
MLS000664062-01,24787459,medium
MLS000664041-01,24787568,medium
MLS000716074-01,24789733,medium
MLS000685188-01,24790601,low
MLS000665076-01,24794240,low
MLS000714190-01,24800858,medium
MLS000711718-01,24801399,low
MLS000714681-01,24801740,medium
MLS000712145-01,24807333,medium
MLS000712155-01,24808094,low
MLS000716963-01,24809164,low
MLS000709446-01,24809587,medium
MLS000724303-01,24810932,medium
MLS000724306-01,24811182,medium
MLS000724366-01,24811290,medium
MLS000682351-01,24812758,medium
MLS000685849-01,24815824,low
MLS000420224-01,24816414,medium
MLS000764246-01,24819945,medium
MLS000723560-01,24822802,medium
MLS000675143-01,24823121,medium
MLS001032953-01,24826499,low
MLS001033545-01,24827256,medium
MLS001033419-01,24830454,medium
MLS001018710-01,24831706,low
MLS000771993-01,24831952,medium
MLS000773812-01,24832380,medium
MLS001005769-01,24832627,medium
MLS000807216-01,24832730,low
MLS000760167-01,24837878,low
MLS000517507-01,24840543,medium
MLS000771852-01,26657621,medium
MLS001049182-01,26659255,medium
MLS000333742-01,26663001,medium
MLS000769319-01,26666273,medium
MLS000768546-01,26666454,medium
MLS000777584-01,26671107,medium
MLS000768916-01,26671593,medium
MLS000770041-01,26671609,medium
MLS000851063-01,26726401,low
MLS000851105-01,26726838,low
MLS000851109-01,26727061,medium
MLS000861434-01,26727528,medium
MLS000833805-01,26727643,medium
MLS000859249-01,26727913,low
MLS000859076-01,26728710,low
MLS000834019-01,26729035,low
MLS000859043-01,26730106,low
MLS000850338-01,26731190,medium
MLS001178816-01,47195021,medium
NA,47196060,low
MLS001007999-01,47198293,medium
MLS001001346-01,47198820,medium
NA,47199337,medium
MLS001000495-01,47199444,medium
MLS001208076-01,47203246,low
MLS001203694-01,47203549,low
MLS001206601-01,47203922,low
MLS001206604-01,47203925,medium
MLS001212019-01,49643980,low
MLS001207412-01,49645007,medium
MLS001210921-01,49646638,low
MLS001163902-01,49646738,medium
MLS001164664-01,49647531,medium
MLS001165126-01,49648304,medium
MLS001208198-01,49665578,medium
MLS001164697-01,49667736,low
MLS001199532-01,49669046,medium
MLS001194677-01,49679322,medium
MLS001220339-01,49727791,medium
MLS001224856-01,49823505,low
MLS001034380-01,49825697,medium
MLS002164507-01,57256234,medium
NCGC00021302-02,855536,medium
NCGC00089805-01,855587,medium
NCGC00089811-01,855594,medium
NCGC00089750-01,855655,medium
NCGC00022112-01,855679,medium
NCGC00024318-02,855716,medium
NCGC00024324-03,855727,high
NCGC00023164-02,855763,medium
NCGC00024362-01,855808,medium
NCGC00023141-03,855844,medium
NCGC00023317-01,855877,medium
NCGC00024423-01,855952,medium
NCGC00089774-01,855956,medium
NCGC00024566-02,855957,medium
NCGC00023877-01,855967,medium
NCGC00023975-02,855983,medium
NCGC00021251-04,855998,medium
NCGC00024136-01,856013,medium
MLS000120342-01,7968511,medium
MLS000555007-01,14730484,low
MLS000681372-01,24785942,medium
MLS000689267-01,24787294,medium
MLS000689897-01,24793712,medium
MLS000674943-01,24795486,medium
MLS000674904-01,24795502,medium
MLS000674898-01,24795747,low
MLS000674933-01,24795859,medium
MLS000674927-01,24796149,medium
MLS000715330-01,24802191,medium
MLS000765151-01,24806879,low
MLS000718896-01,24808649,medium
MLS000728160-01,24810881,medium
MLS000723601-01,24811760,medium
MLS000679014-01,24816661,medium
MLS000688358-01,24820851,medium
MLS001004296-01,24827163,medium
MLS001033559-01,24827769,medium
MLS001006094-01,24829535,medium
MLS000772868-01,24831297,medium
MLS000768975-01,26666249,low
MLS000858781-01,26728061,medium
MLS000858737-01,26728247,medium
MLS000851366-01,26728468,medium
MLS000861017-01,26728746,medium
MLS000849769-01,26728782,medium
MLS000861037-01,26728799,medium
MLS000850434-01,26728901,medium
MLS000861016-01,26729247,low
MLS000861054-01,26729579,low
MLS000861018-01,26729580,medium
MLS000861023-01,26729586,medium
MLS000861066-01,26729613,medium
MLS000861048-01,26729631,medium
MLS000860985-01,26729653,medium
MLS000861001-01,26729677,medium
MLS000861003-01,26729709,medium
MLS000861057-01,26729719,low
MLS000861008-01,26729720,low
MLS000861011-01,26729721,low
MLS000861070-01,26729724,medium
MLS000861042-01,26729883,medium
MLS000861044-01,26729888,medium
MLS000861045-01,26729889,medium
NA,47194781,medium
MLS001163340-01,47197639,low
MLS000999674-01,47200134,medium
MLS001207776-01,47201111,low
MLS001183507-01,47202648,low
MLS001214423-01,49648632,low
MLS001196474-01,49667479,low
MLS001196189-01,49668426,low
MLS001198469-01,49670166,low
MLS001201120-01,49671177,low
MLS001182370-01,49671267,medium
MLS001194363-01,49679793,low
MLS000925227-01,49714974,low
MLS000936904-01,49715638,medium
MLS001098118-01,50085572,low
MLS000879177-01,51085088,low
MLS001097955-01,56316865,medium
MLS000547854-01,14744821,medium
MLS000764577-01,24780449,medium
MLS000675638-01,24780972,medium
MLS000688276-01,24782151,low
MLS000773158-01,24782319,medium
MLS000717962-01,24783243,medium
MLS000693811-01,24786639,low
MLS000703638-01,24786923,low
MLS000718356-01,24787432,medium
MLS000675634-01,24788473,medium
MLS000675611-01,24788528,low
MLS000675610-01,24788536,medium
MLS000675604-01,24788632,medium
MLS000675661-01,24788955,medium
MLS000675671-01,24788961,medium
MLS000675672-01,24788962,medium
MLS000675599-01,24789019,medium
MLS000675626-01,24789025,medium
MLS000714152-01,24790261,medium
MLS000621280-01,24792906,medium
MLS000621380-01,24793019,low
MLS000621283-01,24793037,low
MLS000671997-01,24796329,medium
MLS000719348-01,24796699,medium
MLS000714813-01,24801685,medium
MLS000717944-01,24802520,low
MLS000712811-01,24803286,medium
MLS000718572-01,24804187,medium
MLS000710328-01,24806172,low
MLS000764658-01,24807358,low
MLS000765709-01,24807500,medium
MLS000856354-01,24807617,medium
MLS000712773-01,24807832,medium
MLS000856148-01,24809561,medium
MLS000712860-01,24809840,low
MLS000727868-01,24812174,medium
MLS000673227-01,24814421,low
MLS000673232-01,24814569,low
MLS000703501-01,24816518,low
MLS000683162-01,24816609,medium
MLS000419207-01,24816746,low
MLS000419132-01,24816782,medium
MLS000419169-01,24816817,medium
MLS000764600-01,24817327,medium
MLS000721061-01,24817682,medium
MLS000721603-01,24817859,medium
MLS000721634-01,24818191,medium
MLS000706927-01,24819328,medium
MLS000706956-01,24819335,medium
MLS000706938-01,24819377,low
MLS000706887-01,24820133,low
MLS000717975-01,24820745,low
MLS000673757-01,24823290,medium
MLS001003666-01,24825541,medium
MLS000517033-01,24826609,medium
MLS001004628-01,24826739,medium
MLS000770750-01,24826800,medium
MLS000770773-01,24826948,low
MLS000516991-01,24827002,medium
MLS000517007-01,24827008,medium
MLS000516966-01,24827034,medium
MLS000516967-01,24827035,medium
MLS000516968-01,24827036,medium
MLS000770752-01,24827063,low
MLS000770792-01,24827066,medium
MLS000770105-01,24827601,low
MLS001004461-01,24828838,medium
MLS001007067-01,24828881,low
MLS001007112-01,24828926,medium
MLS001007324-01,24828941,medium
MLS001033385-01,24829806,low
MLS001033394-01,24830377,medium
MLS001005778-01,24832570,medium
MLS000807210-01,24832802,medium
MLS000774447-01,24835366,medium
MLS001005782-01,24837444,medium
MLS001005929-01,24837516,medium
MLS000761463-01,24837544,medium
MLS000761459-01,24837712,medium
MLS001005979-01,24837774,medium
MLS000764570-01,24780403,low
MLS000727756-01,24780942,low
MLS000732806-01,24782185,medium
MLS000675510-01,24782477,medium
MLS000728738-01,24783398,low
MLS000727855-01,24784403,medium
MLS000727677-01,24784953,medium
MLS000727679-01,24784954,medium
MLS000727680-01,24784955,low
MLS000727681-01,24784956,medium
MLS000727682-01,24784957,medium
MLS000727691-01,24785031,medium
MLS000727858-01,24785325,medium
MLS000727692-01,24785414,medium
MLS000664064-01,24787517,medium
MLS000676107-01,24793255,medium
MLS000665058-01,24794109,low
MLS000683898-01,24794871,medium
